date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:51	113528/113528	---M--	200	added ('OK')	image/png	etag:%2262f0f3a1-1bb78%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-d-inner.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-d-inner.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-details.html)
15:13:51	51081/51081	---M--	200	added ('OK')	image/png	etag:%2262f0f40b-c789%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md7.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md7.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:51	47671/47671	---M--	200	added ('OK')	image/png	etag:%2262f0f40b-ba37%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md8.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md8.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:51	81798/81798	---M--	200	added ('OK')	image/png	etag:%2262f0f40c-13f86%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md9.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md9.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:52	59125/59125	---M--	200	added ('OK')	image/png	etag:%2262f0f405-e6f5%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md10.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md10.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:52	62323/62323	---M--	200	added ('OK')	image/png	etag:%2262f0f405-f373%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md11.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md11.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:52	51530/51530	---M--	200	added ('OK')	image/png	etag:%2262f0f406-c94a%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md12.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md12.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:53	66223/66223	---M--	200	added ('OK')	image/png	etag:%2262f0f408-102af%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md15.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/guide/guide-md15.png	(from https://demo.egenslab.com/html/tourxpro/demo/guide.html)
15:13:53	49431/49431	---M--	200	added ('OK')	image/png	etag:%2262f0f3e8-c117%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-11.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-11.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:53	57751/57751	---M--	200	added ('OK')	image/png	etag:%2262f0f3e8-e197%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-12.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-12.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:53	48317/48317	---M--	200	added ('OK')	image/png	etag:%2262f0f3e9-bcbd%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-13.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-13.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:54	48832/48832	---M--	200	added ('OK')	image/png	etag:%2262f0f3f0-bec0%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-sm3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-sm3.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:54	41644/41644	---M--	200	added ('OK')	image/png	etag:%2262f0f3f1-a2ac%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-sm4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-sm4.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:54	59065/59065	---M--	200	added ('OK')	image/png	etag:%2262f0f3eb-e6b9%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-16.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-16.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:55	65721/65721	---M--	200	added ('OK')	image/png	etag:%2262f0f3f3-100b9%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-xl4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-xl4.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:55	58916/58916	---M--	200	added ('OK')	image/png	etag:%2262f0f3ea-e624%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-15.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-15.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:55	47293/47293	---M--	200	added ('OK')	image/png	etag:%2262f0f3f3-b8bd%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-xl3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-xl3.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:56	54613/54613	---M--	200	added ('OK')	image/png	etag:%2262f0f3e9-d555%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-14.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/g-14.png	(from https://demo.egenslab.com/html/tourxpro/demo/gallary.html)
15:13:56	12196/12196	---M--	200	added ('OK')	image/png	etag:%2262f0f44d-2fa4%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/shapes/error-vactor.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/shapes/error-vactor.png	(from https://demo.egenslab.com/html/tourxpro/demo/404.html)
15:13:56	114730/114730	---M--	200	added ('OK')	image/png	etag:%2262f0f390-1c02a%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/banner/contact-bg.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/banner/contact-bg.png	(from https://demo.egenslab.com/html/tourxpro/demo/contact.html)
15:13:57	83428/83428	---M--	200	added ('OK')	font/woff2	etag:W/%22145e4-zss/yyi/7gdGF9v/Kzs3JkSGMMc%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/fonts/bootstrap-icons.woff2?757e8d3807317fad54e5811fd78f18c8	D:/Tourism-web/tourism-web/cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/fonts/bootstrap-icons4fee.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/bootstrap-icons.css)
15:13:57	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/bootstrap-icons.css)
15:13:57	112096/112096	---M--	200	added ('OK')	font/woff	etag:W/%221b5e0-LF1ymDORdyZlLO/CXwXto8LsnyI%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/fonts/bootstrap-icons.woff?757e8d3807317fad54e5811fd78f18c8	D:/Tourism-web/tourism-web/cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/fonts/bootstrap-icons4fee.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.6.1/font/bootstrap-icons.css)
